2017-01-04,0.8635359,0.8787878787878788,-0.11191723,-26.627151,0.50856656
2017-01-05,1.2822199,0.9487179487179487,0.50856656,5.0927877,1.1147993
2017-01-06,0.9775525,0.8571428571428571,1.1147993,43.06782,0.9159431
2017-01-09,1.2078797,0.8636363636363636,0.9159431,5.700446,0.100866936
2017-01-10,1.3345554,1.0,0.100866936,-27.113483,0.5373229
2017-01-11,1.1759468,0.8367346938775511,0.5373229,12.780996,-0.41753826
2017-01-12,0.7266584,0.8461538461538461,-0.41753826,-1.8210421,-0.17609434
2017-01-13,1.9019198,0.8787878787878788,-0.17609434,-3.5970347,0.80645823
2017-01-17,1.4367578,0.8490566037735849,0.80645823,31.893122,-0.008342819
2017-01-18,1.2620909,1.0,-0.008342819,-31.146523,-0.17503572
2017-01-19,1.1723154,0.9333333333333333,-0.17503572,7.9462743,0.18370079
2017-01-20,1.7401556,0.9166666666666666,0.18370079,27.348978,0.06663981
2017-01-23,0.8840675,0.9384615384615385,0.06663981,-32.35699,-0.09160722
2017-01-24,0.6888661,0.85,-0.09160722,5.2643514,1.5920824
2017-01-25,1.4544909,0.8888888888888888,1.5920824,39.49248,0.049230844
2017-01-26,0.55309117,0.7272727272727273,0.049230844,-18.654873,0.008189868
2017-01-27,1.3463846,0.8356164383561644,0.008189868,-21.925688,-0.26240483
2017-01-30,0.4867202,0.8666666666666667,-0.26240483,47.72965,-0.23021843
2017-01-31,1.3199878,0.8762886597938144,-0.23021843,61.96527,6.098078
2017-02-01,1.4378492,0.9473684210526315,6.098078,127.60716,-0.17085128
2017-02-02,1.7613478,0.8591549295774648,-0.17085128,-69.8974,0.42789754
2017-02-03,0.80362546,0.7368421052631579,0.42789754,-27.300476,0.9374006
2017-02-06,0.43230563,0.9726027397260274,0.9374006,9.542463,0.95172155
2017-02-07,0.96542305,0.9574468085106383,0.95172155,42.233265,0.387742
2017-02-08,1.4837116,0.84,0.387742,-39.754295,0.72259516
2017-02-09,1.9438902,0.8571428571428571,0.72259516,23.238466,-0.22655383
